Store ID,City,Store Number,Country,Department Name,hoursown,hourslease,Total Workers' Hours,Units Sold,Turnover (USD),Area ($m^2$),Opening Scheme,Hours Per Month,Date
78450,Rome,I,Italy,Food,21566.39,0,21566.39,4900090.0,15591840.0,Medium,Type B,325.0,December 2016
78450,Rome,I,Italy,Clothing,5164.23,0,5164.23,352830.0,3364845.0,Medium,Type B,325.0,December 2016
78450,Rome,I,Italy,Household,3291.76,0,3291.76,186855.0,921654.0,Medium,Type B,325.0,December 2016
78450,Rome,I,Italy,Hardware,1768.61,156,1924.61,93985.0,756306.0,Medium,Type B,325.0,December 2016
78450,Rome,I,Italy,Non Food,10224.6,156,10380.6,633670.0,5042805.0,Medium,Type B,325.0,December 2016
78450,Rome,I,Italy,Admin,3559.26,0,3559.26,135.0,1648378.0,Medium,Type B,325.0,December 2016
78450,Rome,I,Italy,Checkout,7197.19,0,7197.19,5533760.0,20634645.0,Medium,Type B,325.0,December 2016
78450,Rome,I,Italy,Customer Services,3250.85,0,3250.85,135.0,1648378.0,Medium,Type B,325.0,December 2016
78450,Rome,I,Italy,Delivery,3628.49,0,3628.49,493665.0,1339056.0,Medium,Type B,325.0,December 2016
78450,Rome,I,Italy,others,2250.1,0,2250.1,135.0,1648378.0,Medium,Type B,325.0,December 2016
78450,Rome,I,Italy,all,51676.89,156,51832.89,5533760.0,20634645.0,Medium,Type B,325.0,December 2016
94153,Rome,II,Italy,Dry,3845.63,0,3845.63,1085625.0,4868799.0,Medium,Type B,350.0,December 2016
94153,Rome,II,Italy,Frozen,3549.82,0,3549.82,271575.0,1829145.0,Medium,Type B,350.0,December 2016
94153,Rome,II,Italy,other,47.2,0,47.2,1197815.0,1863630.0,Medium,Type B,350.0,December 2016
94153,Rome,II,Italy,Fish,2561.66,0,2561.66,887690.0,107943.0,Medium,Type B,350.0,December 2016
94153,Rome,II,Italy,Fruits & Vegetables,4789.73,0,4789.73,500905.0,1082286.0,Medium,Type B,350.0,December 2016
94153,Rome,II,Italy,Meat,13431.4,0,13431.4,3379130.0,11736279.0,Medium,Type B,350.0,December 2016
94153,Rome,II,Italy,Food,28225.44,0,28225.44,7322740.0,22988082.0,Medium,Type B,350.0,December 2016
94153,Rome,II,Italy,Clothing,7027.25,0,7027.25,470805.0,3821016.0,Medium,Type B,350.0,December 2016
94153,Rome,II,Italy,Household,2420.04,0,2420.04,238635.0,1410432.0,Medium,Type B,350.0,December 2016
94153,Rome,II,Italy,Hardware,4283.07,0,4283.07,141710.0,1063923.0,Medium,Type B,350.0,December 2016
94153,Rome,II,Italy,Non Food,13730.36,0,13730.36,851150.0,6295371.0,Medium,Type B,350.0,December 2016
94153,Rome,II,Italy,Admin,5960.42,0,5960.42,140.0,1648394.0,Medium,Type B,350.0,December 2016
94153,Rome,II,Italy,Checkout,11766.63,0,11766.63,8173890.0,29283453.0,Medium,Type B,350.0,December 2016
94153,Rome,II,Italy,Customer Services,4229.57,0,4229.57,140.0,1648394.0,Medium,Type B,350.0,December 2016
94153,Rome,II,Italy,Delivery,4692.18,0,4692.18,529150.0,2045979.0,Medium,Type B,350.0,December 2016
94153,Rome,II,Italy,others,2545.92,188,2733.92,140.0,1648394.0,Medium,Type B,350.0,December 2016
94153,Rome,II,Italy,all,71150.52,188,71338.52,8173890.0,29283453.0,Medium,Type B,350.0,December 2016
64983,Milano,Unique,Italy,Dry,4443.56,0,4443.56,1020790.0,4496598.0,Small,Type C,335.0,December 2016
64983,Milano,Unique,Italy,Frozen,4786.59,0,4786.59,280805.0,1817748.0,Small,Type C,335.0,December 2016
64983,Milano,Unique,Italy,other,47.2,0,47.2,1002400.0,157056.0,Small,Type C,335.0,December 2016
64983,Milano,Unique,Italy,Fish,2593.13,0,2593.13,785595.0,1390599.0,Small,Type C,335.0,December 2016
64983,Milano,Unique,Italy,Fruits & Vegetables,2341.37,0,2341.37,391100.0,939387.0,Small,Type C,335.0,December 2016
64983,Milano,Unique,Italy,Meat,13991.56,786,14777.56,3030790.0,9352494.0,Small,Type C,335.0,December 2016
64983,Milano,Unique,Italy,Food,28203.41,786,28989.41,6511480.0,19572882.0,Small,Type C,335.0,December 2016
64983,Milano,Unique,Italy,Clothing,6404.14,0,6404.14,412510.0,3634920.0,Small,Type C,335.0,December 2016
64983,Milano,Unique,Italy,Household,2542.78,0,2542.78,230615.0,1156338.0,Small,Type C,335.0,December 2016
64983,Milano,Unique,Italy,Hardware,2838.59,0,2838.59,123200.0,948171.0,Small,Type C,335.0,December 2016
64983,Milano,Unique,Italy,Non Food,11785.52,0,11785.52,766325.0,5739429.0,Small,Type C,335.0,December 2016
64983,Milano,Unique,Italy,Admin,3307.5,0,3307.5,145.0,1648409.0,Small,Type C,335.0,December 2016
64983,Milano,Unique,Italy,Checkout,10520.42,144,10664.42,7277805.0,25312311.0,Small,Type C,335.0,December 2016
64983,Milano,Unique,Italy,Customer Services,3748.08,82,3830.08,145.0,1648409.0,Small,Type C,335.0,December 2016
64983,Milano,Unique,Italy,Delivery,5620.54,192,5812.54,443560.0,1699272.0,Small,Type C,335.0,December 2016
64983,Milano,Unique,Italy,others,2769.36,0,2769.36,145.0,1648409.0,Small,Type C,335.0,December 2016
64983,Milano,Unique,Italy,all,65954.83,1204,67158.83,7277805.0,25312311.0,Small,Type C,335.0,December 2016
77348,Bologna,Unique,Italy,Dry,4698.47,0,4698.47,1039745.0,4345404.0,Medium,Type B,325.0,December 2016
77348,Bologna,Unique,Italy,Frozen,2910.98,0,2910.98,201425.0,1273896.0,Medium,Type B,325.0,December 2016
77348,Bologna,Unique,Italy,other,47.2,0,47.2,1132900.0,1959669.0,Medium,Type B,325.0,December 2016
77348,Bologna,Unique,Italy,Fish,2303.6,0,2303.6,879520.0,1490583.0,Medium,Type B,325.0,December 2016
77348,Bologna,Unique,Italy,Fruits & Vegetables,4512.8,0,4512.8,455155.0,911223.0,Medium,Type B,325.0,December 2016
77348,Bologna,Unique,Italy,Meat,13387.34,0,13387.34,3398435.0,960681.0,Medium,Type B,325.0,December 2016
77348,Bologna,Unique,Italy,Food,27860.39,0,27860.39,7107180.0,19641456.0,Medium,Type B,325.0,December 2016
77348,Bologna,Unique,Italy,Clothing,7326.22,0,7326.22,514375.0,4247046.0,Medium,Type B,325.0,December 2016
77348,Bologna,Unique,Italy,Household,3036.86,0,3036.86,258265.0,1288743.0,Medium,Type B,325.0,December 2016
77348,Bologna,Unique,Italy,Hardware,2936.15,0,2936.15,181710.0,155031.0,Medium,Type B,325.0,December 2016
77348,Bologna,Unique,Italy,Non Food,13299.22,0,13299.22,954350.0,7091820.0,Medium,Type B,325.0,December 2016
77348,Bologna,Unique,Italy,Admin,6067.42,0,6067.42,150.0,1648425.0,Medium,Type B,325.0,December 2016
77348,Bologna,Unique,Italy,Checkout,12015.25,0,12015.25,8061530.0,26733276.0,Medium,Type B,325.0,December 2016
77348,Bologna,Unique,Italy,Customer Services,4695.32,0,4695.32,150.0,1648425.0,Medium,Type B,325.0,December 2016
77348,Bologna,Unique,Italy,Delivery,5947.83,0,5947.83,587650.0,2247804.0,Medium,Type B,325.0,December 2016
77348,Bologna,Unique,Italy,others,4981.7,0,4981.7,150.0,1648425.0,Medium,Type B,325.0,December 2016
77348,Bologna,Unique,Italy,all,74867.13,0,74867.13,8061530.0,26733276.0,Medium,Type B,325.0,December 2016
78325,Napoli,Unique,Italy,Dry,3332.67,0,3332.67,946885.0,4788246.0,Medium,Type A,350.0,December 2016
78325,Napoli,Unique,Italy,Frozen,3716.61,0,3716.61,278320.0,1976931.0,Medium,Type A,350.0,December 2016
78325,Napoli,Unique,Italy,other,47.2,0,47.2,927825.0,1720290.0,Medium,Type A,350.0,December 2016
78325,Napoli,Unique,Italy,Fish,2196.61,0,2196.61,783845.0,1335990.0,Medium,Type A,350.0,December 2016
78325,Napoli,Unique,Italy,Fruits & Vegetables,5038.35,0,5038.35,529340.0,1011141.0,Medium,Type A,350.0,December 2016
78325,Napoli,Unique,Italy,Meat,8987.83,0,8987.83,3185000.0,11138643.0,Medium,Type A,350.0,December 2016
78325,Napoli,Unique,Italy,Food,23319.27,0,23319.27,6651215.0,21971241.0,Medium,Type A,350.0,December 2016
78325,Napoli,Unique,Italy,Clothing,5054.08,0,5054.08,393200.0,3113100.0,Medium,Type A,350.0,December 2016
78325,Napoli,Unique,Italy,Household,2662.36,0,2662.36,238685.0,1295505.0,Medium,Type A,350.0,December 2016
78325,Napoli,Unique,Italy,Hardware,2268.99,0,2268.99,91755.0,727827.0,Medium,Type A,350.0,December 2016
78325,Napoli,Unique,Italy,Non Food,9985.43,0,9985.43,723640.0,5136432.0,Medium,Type A,350.0,December 2016
78325,Napoli,Unique,Italy,Admin,5035.2,0,5035.2,155.0,1648441.0,Medium,Type A,350.0,December 2016
78325,Napoli,Unique,Italy,Checkout,10961.0,0,10961.0,7374855.0,27107673.0,Medium,Type A,350.0,December 2016
78325,Napoli,Unique,Italy,Customer Services,6728.29,0,6728.29,155.0,1648441.0,Medium,Type A,350.0,December 2016
78325,Napoli,Unique,Italy,others,2083.31,0,2083.31,155.0,1648441.0,Medium,Type A,350.0,December 2016
78325,Napoli,Unique,Italy,all,58112.5,0,58112.5,7374855.0,27107673.0,Medium,Type A,350.0,December 2016
83160,Berlin,I,Germany,Dry,2215.49,0,2215.49,1105485.0,5217699.0,Medium,Type A,350.0,December 2016
83160,Berlin,I,Germany,Frozen,3213.09,0,3213.09,381070.0,2589069.0,Medium,Type A,350.0,December 2016
83160,Berlin,I,Germany,other,47.2,0,47.2,1355440.0,2040075.0,Medium,Type A,350.0,December 2016
83160,Berlin,I,Germany,Fish,2857.48,0,2857.48,924295.0,1391958.0,Medium,Type A,350.0,December 2016
83160,Berlin,I,Germany,Fruits & Vegetables,4434.12,0,4434.12,656535.0,1172271.0,Medium,Type A,350.0,December 2016
83160,Berlin,I,Germany,Meat,14746.84,0,14746.84,4071430.0,12326184.0,Medium,Type A,350.0,December 2016
83160,Berlin,I,Germany,Food,27514.22,0,27514.22,8494255.0,24737256.0,Medium,Type A,350.0,December 2016
83160,Berlin,I,Germany,Clothing,5881.74,0,5881.74,527945.0,5158296.0,Medium,Type A,350.0,December 2016
83160,Berlin,I,Germany,Household,3619.05,0,3619.05,321535.0,1725909.0,Medium,Type A,350.0,December 2016
83160,Berlin,I,Germany,Hardware,2202.9,0,2202.9,101820.0,840273.0,Medium,Type A,350.0,December 2016
83160,Berlin,I,Germany,Non Food,11703.69,0,11703.69,951300.0,7724478.0,Medium,Type A,350.0,December 2016
83160,Berlin,I,Germany,Admin,5522.98,0,5522.98,160.0,1648457.0,Medium,Type A,350.0,December 2016
83160,Berlin,I,Germany,Checkout,7804.56,0,7804.56,9445555.0,32461734.0,Medium,Type A,350.0,December 2016
83160,Berlin,I,Germany,Customer Services,3216.23,0,3216.23,160.0,1648457.0,Medium,Type A,350.0,December 2016
83160,Berlin,I,Germany,others,2715.86,0,2715.86,160.0,1648457.0,Medium,Type A,350.0,December 2016
83160,Berlin,I,Germany,all,58477.55,0,58477.55,9445555.0,32461734.0,Medium,Type A,350.0,December 2016
12227,Berlin,II,Germany,Dry,4997.44,0,4997.44,1076550.0,4531335.0,Medium,Type A,350.0,December 2016
12227,Berlin,II,Germany,Frozen,3587.58,0,3587.58,352880.0,2370780.0,Medium,Type A,350.0,December 2016
12227,Berlin,II,Germany,other,47.2,0,47.2,1193295.0,1832157.0,Medium,Type A,350.0,December 2016
12227,Berlin,II,Germany,Fish,3864.52,0,3864.52,890865.0,1441029.0,Medium,Type A,350.0,December 2016
12227,Berlin,II,Germany,Fruits & Vegetables,5532.43,0,5532.43,588845.0,1107003.0,Medium,Type A,350.0,December 2016
12227,Berlin,II,Germany,Meat,12824.02,0,12824.02,3573350.0,12557592.0,Medium,Type A,350.0,December 2016
12227,Berlin,II,Germany,Food,30853.19,0,30853.19,7675785.0,23839896.0,Medium,Type A,350.0,December 2016
12227,Berlin,II,Germany,Clothing,8594.46,0,8594.46,437825.0,3913011.0,Medium,Type A,350.0,December 2016
12227,Berlin,II,Germany,Household,2224.93,0,2224.93,266175.0,1414053.0,Medium,Type A,350.0,December 2016
12227,Berlin,II,Germany,Hardware,1812.67,0,1812.67,86365.0,740508.0,Medium,Type A,350.0,December 2016
12227,Berlin,II,Germany,Non Food,12632.06,0,12632.06,790365.0,67572.0,Medium,Type A,350.0,December 2016
12227,Berlin,II,Germany,Admin,4100.54,0,4100.54,165.0,1648473.0,Medium,Type A,350.0,December 2016
12227,Berlin,II,Germany,Checkout,10737.56,0,10737.56,8466150.0,29907468.0,Medium,Type A,350.0,December 2016
12227,Berlin,II,Germany,Customer Services,4242.16,0,4242.16,165.0,1648473.0,Medium,Type A,350.0,December 2016
12227,Berlin,II,Germany,others,2143.11,0,2143.11,165.0,1648473.0,Medium,Type A,350.0,December 2016
12227,Berlin,II,Germany,all,64708.61,0,64708.61,8466150.0,29907468.0,Medium,Type A,350.0,December 2016
94882,Munich,Unique,Germany,Dry,4191.8,0,4191.8,1092115.0,4311426.0,Small,Type B,313.0,December 2016
94882,Munich,Unique,Germany,Frozen,2895.24,0,2895.24,271445.0,1759515.0,Small,Type B,313.0,December 2016
94882,Munich,Unique,Germany,other,47.2,0,47.2,914295.0,1577094.0,Small,Type B,313.0,December 2016
94882,Munich,Unique,Germany,Fish,2838.59,0,2838.59,822615.0,1466223.0,Small,Type B,313.0,December 2016
94882,Munich,Unique,Germany,Fruits & Vegetables,4308.24,0,4308.24,490565.0,931962.0,Small,Type B,313.0,December 2016
94882,Munich,Unique,Germany,Meat,14126.88,0,14126.88,3332610.0,10743363.0,Small,Type B,313.0,December 2016
94882,Munich,Unique,Germany,Food,28407.97,0,28407.97,6923645.0,20789583.0,Small,Type B,313.0,December 2016
94882,Munich,Unique,Germany,Clothing,7914.7,0,7914.7,486610.0,4492941.0,Small,Type B,313.0,December 2016
94882,Munich,Unique,Germany,Household,4305.1,0,4305.1,284910.0,1538379.0,Small,Type B,313.0,December 2016
94882,Munich,Unique,Germany,Hardware,2750.48,0,2750.48,172020.0,1196118.0,Small,Type B,313.0,December 2016
94882,Munich,Unique,Germany,Non Food,14970.28,0,14970.28,943540.0,7227438.0,Small,Type B,313.0,December 2016
94882,Munich,Unique,Germany,Admin,4585.18,0,4585.18,170.0,1648489.0,Small,Type B,313.0,December 2016
94882,Munich,Unique,Germany,Checkout,10410.28,0,10410.28,7867185.0,28017021.0,Small,Type B,313.0,December 2016
94882,Munich,Unique,Germany,Customer Services,4437.27,0,4437.27,170.0,1648489.0,Small,Type B,313.0,December 2016
94882,Munich,Unique,Germany,Delivery,4742.53,0,4742.53,644695.0,2324379.0,Small,Type B,313.0,December 2016
94882,Munich,Unique,Germany,others,2668.66,0,2668.66,170.0,1648489.0,Small,Type B,313.0,December 2016
94882,Munich,Unique,Germany,all,70222.16,0,70222.16,7867185.0,28017021.0,Small,Type B,313.0,December 2016
34378,Hamburg,Unique,Germany,Dry,4925.06,0,4925.06,1194555.0,5232594.0,Medium,Type A,350.0,December 2016
34378,Hamburg,Unique,Germany,Frozen,3389.32,0,3389.32,362795.0,2186145.0,Medium,Type A,350.0,December 2016
34378,Hamburg,Unique,Germany,other,47.2,0,47.2,1244495.0,1882926.0,Medium,Type A,350.0,December 2016
34378,Hamburg,Unique,Germany,Fish,3348.41,0,3348.41,933810.0,1498299.0,Medium,Type A,350.0,December 2016
34378,Hamburg,Unique,Germany,Fruits & Vegetables,5312.14,0,5312.14,573880.0,1242786.0,Medium,Type A,350.0,December 2016
34378,Hamburg,Unique,Germany,Meat,19479.93,0,19479.93,3793940.0,13026159.0,Medium,Type A,350.0,December 2016
34378,Hamburg,Unique,Germany,Food,36502.05,0,36502.05,8103475.0,25068909.0,Medium,Type A,350.0,December 2016
34378,Hamburg,Unique,Germany,Clothing,6035.95,0,6035.95,425480.0,4003443.0,Medium,Type A,350.0,December 2016
34378,Hamburg,Unique,Germany,Household,2473.54,0,2473.54,357760.0,1707984.0,Medium,Type A,350.0,December 2016
34378,Hamburg,Unique,Germany,Hardware,3112.38,0,3112.38,111740.0,875721.0,Medium,Type A,350.0,December 2016
34378,Hamburg,Unique,Germany,Non Food,11621.87,0,11621.87,894980.0,6587148.0,Medium,Type A,350.0,December 2016
34378,Hamburg,Unique,Germany,Admin,4569.44,0,4569.44,175.0,1648504.0,Medium,Type A,350.0,December 2016
34378,Hamburg,Unique,Germany,Checkout,12927.88,0,12927.88,8998455.0,3165057.0,Medium,Type A,350.0,December 2016
34378,Hamburg,Unique,Germany,Customer Services,4604.06,0,4604.06,175.0,1648504.0,Medium,Type A,350.0,December 2016
34378,Hamburg,Unique,Germany,others,2206.05,0,2206.05,175.0,1648504.0,Medium,Type A,350.0,December 2016
34378,Hamburg,Unique,Germany,all,72431.35,0,72431.35,8998455.0,3165057.0,Medium,Type A,350.0,December 2016
42367,Frankfurt,Unique,Germany,Dry,3508.9,0,3508.9,952445.0,3943692.0,Medium,Type A,350.0,December 2016
42367,Frankfurt,Unique,Germany,Frozen,2885.8,0,2885.8,253705.0,1530639.0,Medium,Type A,350.0,December 2016
42367,Frankfurt,Unique,Germany,other,47.2,0,47.2,854015.0,1462179.0,Medium,Type A,350.0,December 2016
42367,Frankfurt,Unique,Germany,Fish,2187.16,0,2187.16,672285.0,1110834.0,Medium,Type A,350.0,December 2016
42367,Frankfurt,Unique,Germany,Fruits & Vegetables,5252.34,0,5252.34,355500.0,748452.0,Medium,Type A,350.0,December 2016
42367,Frankfurt,Unique,Germany,Meat,11650.19,170,11820.19,2801000.0,8144502.0,Medium,Type A,350.0,December 2016
42367,Frankfurt,Unique,Germany,Food,25531.61,170,25701.61,5888950.0,16940298.0,Medium,Type A,350.0,December 2016
42367,Frankfurt,Unique,Germany,Clothing,5913.21,0,5913.21,377340.0,3382680.0,Medium,Type A,350.0,December 2016
42367,Frankfurt,Unique,Germany,Household,3194.2,0,3194.2,245600.0,1205406.0,Medium,Type A,350.0,December 2016
42367,Frankfurt,Unique,Germany,Hardware,3011.68,0,3011.68,116360.0,995730.0,Medium,Type A,350.0,December 2016
42367,Frankfurt,Unique,Germany,Non Food,12119.1,0,12119.1,739300.0,5583816.0,Medium,Type A,350.0,December 2016
42367,Frankfurt,Unique,Germany,Admin,3807.87,0,3807.87,180.0,1648520.0,Medium,Type A,350.0,December 2016
42367,Frankfurt,Unique,Germany,Checkout,10293.84,0,10293.84,6628250.0,22524114.0,Medium,Type A,350.0,December 2016
42367,Frankfurt,Unique,Germany,Customer Services,4128.86,0,4128.86,180.0,1648520.0,Medium,Type A,350.0,December 2016
42367,Frankfurt,Unique,Germany,Delivery,4440.42,0,4440.42,360030.0,1339998.0,Medium,Type A,350.0,December 2016
42367,Frankfurt,Unique,Germany,others,2602.57,0,2602.57,180.0,1648520.0,Medium,Type A,350.0,December 2016
42367,Frankfurt,Unique,Germany,all,62924.26,170,63094.26,6628250.0,22524114.0,Medium,Type A,350.0,December 2016
86089,Cologne,Unique,Germany,Dry,3383.02,152,3535.02,1006685.0,4388841.0,Medium,Type A,350.0,December 2016
86089,Cologne,Unique,Germany,Frozen,2275.28,0,2275.28,260310.0,1574349.0,Medium,Type A,350.0,December 2016
86089,Cologne,Unique,Germany,other,47.2,0,47.2,891230.0,1589694.0,Medium,Type A,350.0,December 2016
86089,Cologne,Unique,Germany,Fish,2505.01,0,2505.01,719240.0,1267209.0,Medium,Type A,350.0,December 2016
86089,Cologne,Unique,Germany,Fruits & Vegetables,3773.25,0,3773.25,431240.0,883671.0,Medium,Type A,350.0,December 2016
86089,Cologne,Unique,Germany,Meat,12348.83,510,12858.83,3061770.0,9729699.0,Medium,Type A,350.0,December 2016
86089,Cologne,Unique,Germany,Food,24332.6,662,24994.6,6370475.0,19433463.0,Medium,Type A,350.0,December 2016
86089,Cologne,Unique,Germany,Clothing,7883.24,0,7883.24,428710.0,3909519.0,Medium,Type A,350.0,December 2016
86089,Cologne,Unique,Germany,Household,1472.8,0,1472.8,240785.0,131340.0,Medium,Type A,350.0,December 2016
86089,Cologne,Unique,Germany,Hardware,3304.35,0,3304.35,103115.0,836349.0,Medium,Type A,350.0,December 2016
86089,Cologne,Unique,Germany,Non Food,12660.38,0,12660.38,772610.0,59328.0,Medium,Type A,350.0,December 2016
86089,Cologne,Unique,Germany,Admin,4906.17,0,4906.17,185.0,1648536.0,Medium,Type A,350.0,December 2016
86089,Cologne,Unique,Germany,Checkout,9264.77,0,9264.77,7143085.0,25492791.0,Medium,Type A,350.0,December 2016
86089,Cologne,Unique,Germany,Customer Services,3493.17,72,3565.17,185.0,1648536.0,Medium,Type A,350.0,December 2016
86089,Cologne,Unique,Germany,Delivery,3641.08,0,3641.08,377180.0,1261293.0,Medium,Type A,350.0,December 2016
86089,Cologne,Unique,Germany,others,1859.88,0,1859.88,185.0,1648536.0,Medium,Type A,350.0,December 2016
86089,Cologne,Unique,Germany,all,60158.05,734,60892.05,7143085.0,25492791.0,Medium,Type A,350.0,December 2016
98422,Paris,I,France,Dry,3873.96,0,3873.96,749210.0,3269178.0,Small,Type B,325.0,December 2016
98422,Paris,I,France,Frozen,2844.89,0,2844.89,200185.0,1414944.0,Small,Type B,325.0,December 2016
98422,Paris,I,France,other,47.2,0,47.2,714325.0,1083519.0,Small,Type B,325.0,December 2016
98422,Paris,I,France,Fish,2914.12,0,2914.12,482160.0,837216.0,Small,Type B,325.0,December 2016
98422,Paris,I,France,Fruits & Vegetables,4582.03,0,4582.03,316740.0,721380.0,Small,Type B,325.0,December 2016
98422,Paris,I,France,Meat,8723.48,0,8723.48,2220890.0,7729329.0,Small,Type B,325.0,December 2016
98422,Paris,I,France,Food,22985.69,0,22985.69,4683510.0,15055566.0,Small,Type B,325.0,December 2016
98422,Paris,I,France,Clothing,5696.07,0,5696.07,329715.0,3098694.0,Small,Type B,325.0,December 2016
98422,Paris,I,France,Household,1318.59,0,1318.59,209395.0,1167444.0,Small,Type B,325.0,December 2016
98422,Paris,I,France,Hardware,2835.45,0,2835.45,103605.0,867999.0,Small,Type B,325.0,December 2016
98422,Paris,I,France,Non Food,9850.11,0,9850.11,642715.0,5134137.0,Small,Type B,325.0,December 2016
98422,Paris,I,France,Admin,4144.6,0,4144.6,190.0,1648552.0,Small,Type B,325.0,December 2016
98422,Paris,I,France,Checkout,6580.38,0,6580.38,5326225.0,20189703.0,Small,Type B,325.0,December 2016
98422,Paris,I,France,Customer Services,2989.65,0,2989.65,190.0,1648552.0,Small,Type B,325.0,December 2016
98422,Paris,I,France,Delivery,4028.16,0,4028.16,394140.0,1290345.0,Small,Type B,325.0,December 2016
98422,Paris,I,France,others,31.47,0,31.47,190.0,1648552.0,Small,Type B,325.0,December 2016
98422,Paris,I,France,all,50610.05,0,50610.05,5326225.0,20189703.0,Small,Type B,325.0,December 2016
79785,Paris,II,France,Dry,3389.32,0,3389.32,684900.0,3181434.0,Small,Type A,325.0,December 2016
79785,Paris,II,France,Frozen,2451.51,0,2451.51,172860.0,972834.0,Small,Type A,325.0,December 2016
79785,Paris,II,France,other,47.2,0,47.2,727245.0,1143030.0,Small,Type A,325.0,December 2016
79785,Paris,II,France,Fish,1859.88,0,1859.88,503370.0,782721.0,Small,Type A,325.0,December 2016
79785,Paris,II,France,Fruits & Vegetables,2423.19,0,2423.19,328970.0,598737.0,Small,Type A,325.0,December 2016
79785,Paris,II,France,Meat,9157.77,0,9157.77,2843495.0,10778382.0,Small,Type A,325.0,December 2016
79785,Paris,II,France,Food,19328.87,0,19328.87,5260840.0,17457138.0,Small,Type A,325.0,December 2016
79785,Paris,II,France,Clothing,6183.86,0,6183.86,283215.0,2654109.0,Small,Type A,325.0,December 2016
79785,Paris,II,France,Household,1796.94,0,1796.94,213960.0,943155.0,Small,Type A,325.0,December 2016
79785,Paris,II,France,Hardware,2004.64,0,2004.64,94275.0,837882.0,Small,Type A,325.0,December 2016
79785,Paris,II,France,Non Food,9985.43,0,9985.43,591450.0,4435146.0,Small,Type A,325.0,December 2016
79785,Paris,II,France,Admin,3216.23,0,3216.23,195.0,1648568.0,Small,Type A,325.0,December 2016
79785,Paris,II,France,Checkout,7420.63,0,7420.63,5852290.0,21892284.0,Small,Type A,325.0,December 2016
79785,Paris,II,France,Customer Services,2870.06,0,2870.06,195.0,1648568.0,Small,Type A,325.0,December 2016
79785,Paris,II,France,Delivery,2105.34,0,2105.34,188340.0,871059.0,Small,Type A,325.0,December 2016
79785,Paris,II,France,others,1494.82,0,1494.82,195.0,1648568.0,Small,Type A,325.0,December 2016
79785,Paris,II,France,all,46421.4,0,46421.4,5852290.0,21892284.0,Small,Type A,325.0,December 2016
63354,Marseille,Unique,France,Dry,3383.02,0,3383.02,707410.0,3525288.0,Medium,Type A,350.0,December 2016
63354,Marseille,Unique,France,Frozen,1941.7,0,1941.7,193120.0,1269234.0,Medium,Type A,350.0,December 2016
63354,Marseille,Unique,France,other,47.2,0,47.2,792940.0,1229631.0,Medium,Type A,350.0,December 2016
63354,Marseille,Unique,France,Fish,1683.64,0,1683.64,664955.0,1076892.0,Medium,Type A,350.0,December 2016
63354,Marseille,Unique,France,Fruits & Vegetables,2442.07,0,2442.07,359395.0,700059.0,Medium,Type A,350.0,December 2016
63354,Marseille,Unique,France,Meat,11861.04,292,12153.04,3191880.0,12619125.0,Medium,Type A,350.0,December 2016
63354,Marseille,Unique,France,Food,21358.69,292,21650.69,5909700.0,20420229.0,Medium,Type A,350.0,December 2016
63354,Marseille,Unique,France,Clothing,5692.92,0,5692.92,415335.0,3495540.0,Medium,Type A,350.0,December 2016
63354,Marseille,Unique,France,Household,3427.08,0,3427.08,239715.0,1174788.0,Medium,Type A,350.0,December 2016
63354,Marseille,Unique,France,Hardware,3030.56,0,3030.56,114880.0,902673.0,Medium,Type A,350.0,December 2016
63354,Marseille,Unique,France,Non Food,12150.57,0,12150.57,769930.0,5573001.0,Medium,Type A,350.0,December 2016
63354,Marseille,Unique,France,Admin,4481.33,0,4481.33,200.0,1648584.0,Medium,Type A,350.0,December 2016
63354,Marseille,Unique,France,Checkout,11074.29,0,11074.29,6679630.0,25993230.0,Medium,Type A,350.0,December 2016
63354,Marseille,Unique,France,Customer Services,3788.99,0,3788.99,200.0,1648584.0,Medium,Type A,350.0,December 2016
63354,Marseille,Unique,France,Delivery,4824.35,0,4824.35,801690.0,2126127.0,Medium,Type A,350.0,December 2016
63354,Marseille,Unique,France,others,1708.82,0,1708.82,200.0,1648584.0,Medium,Type A,350.0,December 2016
63354,Marseille,Unique,France,all,59387.04,292,59679.04,6679630.0,25993230.0,Medium,Type A,350.0,December 2016
85124,Lyon,Unique,France,Dry,4685.88,0,4685.88,940495.0,4019574.0,Medium,Type B,325.0,December 2016
85124,Lyon,Unique,France,Frozen,3861.37,0,3861.37,227370.0,1529670.0,Medium,Type B,325.0,December 2016
85124,Lyon,Unique,France,other,47.2,0,47.2,809500.0,1411455.0,Medium,Type B,325.0,December 2016
85124,Lyon,Unique,France,Fish,1721.41,0,1721.41,641200.0,1263546.0,Medium,Type B,325.0,December 2016
85124,Lyon,Unique,France,Fruits & Vegetables,3291.76,0,3291.76,390845.0,888579.0,Medium,Type B,325.0,December 2016
85124,Lyon,Unique,France,Meat,10240.34,0,10240.34,2740410.0,7075749.0,Medium,Type B,325.0,December 2016
85124,Lyon,Unique,France,Food,23847.97,0,23847.97,5749820.0,16188573.0,Medium,Type B,325.0,December 2016
85124,Lyon,Unique,France,Clothing,5554.46,0,5554.46,389885.0,3682395.0,Medium,Type B,325.0,December 2016
85124,Lyon,Unique,France,Household,1431.88,0,1431.88,245495.0,1431948.0,Medium,Type B,325.0,December 2016
85124,Lyon,Unique,France,Hardware,2246.96,0,2246.96,151685.0,1155492.0,Medium,Type B,325.0,December 2016
